Name,Reference,Issue status,Item number,Number,Warehouse,Quantity,Site,Column4,Column1,Column2,Column3
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG160012302450,VSDP17004728,SW-LPA,-910,VNG-S,ปากเกร็ด,2017-09-22,2017-09-21,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG090012302450,VSDP17004729,SW-LPA,"-1,540.00",VNG-S,ส่ง ส. บูรพาหีบศพ - ใบชั่วคราว,2017-09-25,2017-09-21,คุณวัชรชัย
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG160012302450,VSDP17004730,SW-LPA,-910,VNG-S,ปากเกร็ด,2017-09-25,2017-09-21,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004732,SW-LPA,"-1,050.00",VNG-S,รับเอง - เชียงใหม่เฮงล้ง ใบชั่วคราว,2017-09-21,2017-09-21,คุณวัชรชัย
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG250012302050,VSDP17004731,SW-LPA,-168,VNG-S,ส่ง ปากเกร็ด พร้อม ไม้ MDF (U/E1/S4),2017-09-26,2017-09-21,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004733,SW-LPA,"-1,050.00",VNG-S,รับเอง - เชียงใหม่เฮงล้ง ใบชั่วคราว,2017-09-21,2017-09-21,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB02NG160012302450,VSDP17004734,SW-LPA,-455,VNG-S,ส่ง สตาร์มาร์คแมนูแฟคเชอร์ริ่ง *ใช้ใบชั่วคราว*,2017-09-22,2017-09-21,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG120012302450,VSDP17004735,SW-LPA,-935,VNG-S,รับเอง - เชียงใหม่เฮงล้ง ใบชั่วคราว,2017-09-21,2017-09-21,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG090012302450,VSDP17004735,SW-LPA,-440,VNG-S,รับเอง - เชียงใหม่เฮงล้ง ใบชั่วคราว,2017-09-21,2017-09-21,คุณวัชรชัย
บริษัท ที.เอ็ม.พี.วู้ด จำกัด,Sales order,On order,1PB02NG160012302450,VSDP17004736,SW-LPA,-455,VNG-S,ส่ง สตาร์มาร์คแมนูแฟคเชอร์ริ่ง *ใช้ใบชั่วคราว*,2017-09-25,2017-09-21,คุณวัชรชัย
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG250012302450,VSDP17004737,SW-LPA,-294,VNG-S,ปากเกร็ด,2017-09-27,2017-09-21,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG150012302450,VSDP17004737,SW-LPA,-490,VNG-S,ปากเกร็ด,2017-09-27,2017-09-21,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG160012302450,VSDP17004738,SW-LPA,-650,VNG-S,ปากเกร็ด,2017-09-28,2017-09-21,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB02GG180012302450,VSDP17004738,SW-LPA,-240,VNG-S,ปากเกร็ด,2017-09-28,2017-09-21,คุณดำรงศักดิ์
บริษัท สักทอง(ไทย) จำกัด,Sales order,On order,1PB01GG120012302450,VSDP17004739,SW-LPA,"-1,190.00",VNG-S,ปากเกร็ด,2017-09-29,2017-09-21,คุณดำรงศักดิ์
บจก.วิวัฒน์ชัยค้าไม้,Sales order,On order,2F20892051GGA10732BO,VSDF17001687,SW-LFA,-184,VNG-S,รับสินค้าที่โรงงาน,2017-09-22,2017-09-21,คุณสุพัตรา
บจก.วีอาร์ เดคคอร์ แอนด์ อินทีเรียร์,Sales order,On order,2F20892053EGA10617AZ,VSDF17001688,SW-LFA,"-8,640.00",VNG-S,โครงการIDEO 02-สรรพาวุธ,2017-09-23,2017-09-21,คุณสันติ์สิทธิ์
บจก.วีอาร์ เดคคอร์ แอนด์ อินทีเรียร์,Sales order,On order,2F20892053GGA20649AZ,VSDF17001689,SW-LFA,"-8,640.00",VNG-S,โครงการ แชมเบอร์ส เฌอ,2017-09-25,2017-09-21,คุณสันติ์สิทธิ์
บริษัท สเปคฟิตติ้งส์ โฮม แอนด์ ช็อป จำกัด,Sales order,On order,3LP216022210400,VSDL17001366,SW-LUA,-65,VNG-S,รับเองสระบุรี,2017-09-22,2017-09-22,คุณสุภาพ
บริษัท สเปคฟิตติ้งส์ โฮม แอนด์ ช็อป จำกัด,Sales order,On order,3LP216022210120,VSDL17001366,SW-LUA,-195,VNG-S,รับเองสระบุรี,2017-09-22,2017-09-22,คุณสุภาพ
บริษัท เอสซีจี ซิเมนต์-ผลิตภัณฑ์ก่อสร้าง จำกัด,Sales order,On order,2F20892053GGA10647UN,VSDF17001690,SW-LFA,"-17,280.00",VNG-S,DC วังน้อย,2017-09-23,2017-09-22,คุณสุทธิรักษ์
บริษัท เอกวิวัฒน์ไม้อัด จำกัด,Sales order,On order,3LPN09022210150,VSDL17001367,SW-LUA,"-1,232.00",VNG-S,ส่ง ซ.นวมินทร์ 95,2017-09-23,2017-09-22,คุณสุภาพ
บริษัท เอกวิวัฒน์ไม้อัด จำกัด,Sales order,On order,3LPN16022210150,VSDL17001367,SW-LUA,-65,VNG-S,ส่ง ซ.นวมินทร์ 95,2017-09-23,2017-09-22,คุณสุภาพ
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892051GGA10732AV,VSDF17001691,SW-LFA,-480,VNG-S,รับสินค้าที่โรงงาน,2017-09-25,2017-09-22,คุณสุพัตรา
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892051GGA30240BO,VSDF17001691,SW-LFA,-320,VNG-S,รับสินค้าที่โรงงาน,2017-09-25,2017-09-22,คุณสุพัตรา
บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,Sales order,On order,3LP125024420413,VSDL17001368,SW-LUA,-42,VNG-S,บจก.อินเด็กซ์ อินเตอร์เฟิร์น สาขา มหาชัย,2017-09-22,2017-09-22,คุณไกรฤกษ์
บริษัท ย่งพงษ์เส็งรังสิต จำกัด,Sales order,On order,1PB02GG250012302450,VSDP17004740,SW-LPA,-42,VNG-S,รับเองที่สระบุรี,2017-09-22,2017-09-22,คุณประดิษฐ์
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012302450,VSDP17004741,SW-LPA,-850,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-23,2017-09-22,คุณสุภาพ
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012302450,VSDP17004742,SW-LPA,-850,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-23,2017-09-22,คุณสุภาพ
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012301840,VSDP17004743,SW-LPA,"-1,020.00",VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-23,2017-09-22,คุณสุภาพ
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012301840,VSDP17004744,SW-LPA,"-1,360.00",VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-23,2017-09-22,คุณสุภาพ
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012302450,VSDP17004745,SW-LPA,-850,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-25,2017-09-22,คุณสุภาพ
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012302450,VSDP17004746,SW-LPA,-850,VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-25,2017-09-22,คุณสุภาพ
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012301840,VSDP17004747,SW-LPA,"-1,020.00",VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-25,2017-09-22,คุณสุภาพ
บจก.วิวัฒน์ชัยค้าไม้,Sales order,On order,3F20892051GGA10732BO,VSDF17001692,SW-L3A,"-8,640.00",VNG-S,โกดังวิวัฒน์ชัย,2017-09-23,2017-09-22,คุณสุพัตรา
บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),Sales order,On order,1PB02FS120012301840,VSDP17004748,SW-LPA,"-1,020.00",VNG-S,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),2017-09-25,2017-09-22,คุณสุภาพ
บริษัท เกียรติถาวร พาราวู้ด จำกัด,Sales order,On order,1PB02NG090012302450,VSDP17004749,SW-LPA,"-1,100.00",VNG-S,ส่งนครพนม - ใบชั่วคราว,2017-09-26,2017-09-22,คุณวิรัช
บริษัท เกียรติถาวร พาราวู้ด จำกัด,Sales order,On order,1PB02NG120012302450,VSDP17004749,SW-LPA,-425,VNG-S,ส่งนครพนม - ใบชั่วคราว,2017-09-26,2017-09-22,คุณวิรัช
บริษัท เอ.เอ็น.เฟอร์นิเจอร์ จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004750,SW-LPA,"-1,050.00",VNG-S,บางน้ำเปรี้ยว,2017-09-26,2017-09-22,คุณดำรงศักดิ์
หจก.พี.เอส.ซี.เฟอร์นิเจอร์,Sales order,On order,1PB02NG150012302450,VSDP17004751,SW-LPA,"-1,050.00",VNG-S,บางน้ำเปรี้ยว,2017-09-27,2017-09-22,คุณดำรงศักดิ์
บริษัท เอส.บี.อุตสาหกรรมเครื่องเรือน จำกัด,Sales order,On order,1PB01GG250012302150,VSDP17004752,SW-LPA,-714,VNG-S,ไทรน้อย,2017-09-27,2017-09-22,คุณดำรงศักดิ์
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004753,SW-LPA,"-1,050.00",VNG-S,ส่ง AP.เฟอร์นิเจอร์ (นครสวรรค์)-ใบชั่วคราว,2017-09-25,2017-09-22,คุณวัชรชัย
บจก.มิสเตอร์เทรดเดอร์,Sales order,On order,2F20892053GGA10720LA,VSDF17001693,SW-LFA,-120,VNG-S,รับสินค้าที่โรงงาน,2017-09-25,2017-09-22,คุณสุพัตรา
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004754,SW-LPA,"-1,050.00",VNG-S,ส่ง AP.เฟอร์นิเจอร์ (นครสวรรค์)-ใบชั่วคราว,2017-09-26,2017-09-22,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004755,SW-LPA,"-1,050.00",VNG-S,ส่ง AP.เฟอร์นิเจอร์ (นครสวรรค์)-ใบชั่วคราว,2017-09-27,2017-09-22,คุณวัชรชัย
บริษัท พี.เอช.เค.ซัพพลาย จำกัด,Sales order,On order,1PB02NG150012302450,VSDP17004756,SW-LPA,"-1,050.00",VNG-S,ส่ง AP.เฟอร์นิเจอร์ (นครสวรรค์)-ใบชั่วคราว,2017-09-28,2017-09-22,คุณวัชรชัย
